,gz_totalPrice,gz_unitPrice,gz_title,gz_area,gz_beds,gz_rooms,gz_toward,gz_renovation,gz_positionInfo
1491,385.0,58017,yuexiu,66.36,2,2,东,1,27
1492,225.0,31199,yuexiu,72.12,3,1,南,0,9
1493,265.0,34695,yuexiu,76.38,3,1,东,1,9
1494,275.0,46881,yuexiu,58.66,2,2,东,0,8
1495,298.0,39398,yuexiu,75.64,3,2,东,0,9
1496,283.0,45660,yuexiu,61.98,3,1,南,1,9
1497,192.0,34664,yuexiu,55.39,2,1,东,1,9
1498,180.0,29033,yuexiu,62,2,2,南,0,6
1499,143.0,29589,yuexiu,48.33,2,2,东,1,9
1500,205.0,36608,yuexiu,56,3,1,南,1,4
1501,227.0,40522,yuexiu,56.02,3,1,东,1,7
1502,419.0,41103,yuexiu,101.94,3,1,南,1,9
1503,340.0,45034,yuexiu,75.5,2,2,西,0,26
1504,380.0,45444,yuexiu,83.62,3,2,东,1,10
1505,278.0,61207,yuexiu,45.42,2,1,东,1,9
1506,450.0,55488,yuexiu,81.1,2,1,南,0,34
1507,345.0,37913,yuexiu,91,3,2,南,0,7
1508,125.0,20029,yuexiu,62.41,2,1,北,0,9
1509,268.0,28384,liwan,94.42,3,2,北,1,18
1510,275.0,37482,liwan,73.37,2,1,西,1,26
1511,350.0,41667,liwan,84,2,2,东,1,33
1512,165.0,24605,liwan,67.06,2,1,南,0,6
1513,155.0,23582,liwan,65.73,2,1,南,1,9
1514,65.0,24455,liwan,26.58,1,1,西,0,8
1515,88.0,25143,liwan,35,2,1,东,1,2
1516,125.0,29762,liwan,42,1,1,南,1,6
1517,128.0,30419,liwan,42.08,1,1,南,1,8
1518,120.0,34713,liwan,34.57,2,1,南,1,6
1519,233.0,33852,liwan,68.83,3,2,西,1,9
1520,255.0,30768,liwan,82.88,3,2,东,0,9
1521,110.0,19094,liwan,57.61,2,1,西,0,9
1522,155.0,32065,liwan,48.34,2,1,西,0,9
1523,155.0,30092,liwan,51.51,1,1,西,0,30
1524,126.0,38055,liwan,33.11,2,1,东,1,25
1525,290.0,45221,liwan,64.13,2,1,北,1,24
1526,178.0,20986,liwan,84.82,3,2,东,0,9
1527,233.0,34777,liwan,67,2,1,西,0,15
1528,188.0,31470,liwan,59.74,3,2,东,0,9
1529,235.0,49256,liwan,47.71,3,1,东,1,3
1530,310.0,31604,liwan,98.09,3,2,东,0,31
1531,186.0,33215,liwan,56,2,1,东,1,9
1532,350.0,43083,liwan,81.24,2,2,东,1,19
1533,237.0,37560,liwan,63.1,2,1,北,0,32
1534,438.0,42786,liwan,102.37,3,2,南,0,26
1535,200.0,24097,liwan,83,3,2,西,0,9
1536,450.0,33912,liwan,132.7,4,1,北,1,33
1537,268.0,40718,liwan,65.82,2,2,东,1,32
1538,420.0,45653,liwan,92,3,2,东,1,33
1539,435.0,44118,haizhu,98.6,3,2,南,1,18
1540,227.5,42683,haizhu,53.3,2,1,南,1,8
1541,400.0,45704,haizhu,87.52,3,2,东,0,12
1542,195.0,31276,haizhu,62.35,2,1,东,0,9
1543,115.0,44282,haizhu,25.97,1,0,东,0,32
1544,189.0,39815,haizhu,47.47,2,1,东,1,32
1545,165.0,28691,haizhu,57.51,2,1,东,1,6
1546,126.0,29364,haizhu,42.91,2,1,西,0,9
1547,100.0,38506,haizhu,25.97,1,0,东,0,32
1548,145.0,32052,haizhu,45.24,2,1,北,0,10
1549,263.0,39454,haizhu,66.66,2,2,东,0,31
1550,129.0,36534,haizhu,35.31,2,1,南,0,15
1551,259.0,39089,haizhu,66.26,2,2,南,1,32
1552,160.0,33529,haizhu,47.72,2,1,北,0,9
1553,295.0,33565,haizhu,87.89,2,2,北,0,19
1554,330.0,46277,haizhu,71.31,2,1,南,0,11
1555,168.0,31550,haizhu,53.25,2,1,南,其他,8
1556,330.0,42335,haizhu,77.95,2,1,西,1,18
1557,275.0,36362,haizhu,75.63,2,1,西,0,18
1558,163.0,25426,haizhu,64.11,2,1,西,1,9
1559,430.0,38452,haizhu,111.83,3,2,西,1,19
1560,400.0,41728,haizhu,95.86,3,1,南,0,14
1561,185.0,35428,haizhu,52.22,2,1,东,0,9
1562,293.0,35065,haizhu,83.56,3,2,南,1,30
1563,400.0,45157,haizhu,88.58,2,2,东,1,34
1564,595.0,53479,haizhu,111.26,3,2,西,0,38
1565,390.0,49063,haizhu,79.49,2,2,西,1,11
1566,343.0,37283,haizhu,92,3,2,南,1,25
1567,330.0,35858,haizhu,92.03,2,2,南,1,15
1568,205.0,34139,haizhu,60.05,2,1,西,0,9
1569,450.0,36616,panyu,122.9,3,2,南,1,9
1570,240.0,29926,panyu,80.2,3,2,东,0,6
1571,207.0,22403,panyu,92.4,3,2,南,0,7
1572,145.0,21772,panyu,66.6,3,1,西,1,8
1573,191.0,33556,panyu,56.92,2,1,南,1,7
1574,220.0,27128,panyu,81.1,3,1,北,0,7
1575,346.0,32428,panyu,106.7,3,1,南,1,11
1576,228.0,20822,panyu,109.5,3,2,北,0,6
1577,265.0,31511,panyu,84.1,3,2,东,0,6
1578,230.0,24615,panyu,93.44,2,2,西,1,22
1579,205.0,23708,panyu,86.47,3,2,南,1,8
1580,170.0,20752,panyu,81.92,3,2,西,0,6
1581,142.0,20610,panyu,68.9,2,1,北,0,3
1582,300.0,33004,panyu,90.9,3,2,西,0,6
1583,155.0,21233,panyu,73,3,2,南,0,7
1584,189.0,29212,panyu,64.7,3,1,北,1,7
1585,162.0,17424,panyu,92.98,3,1,东,0,9
1586,430.0,33859,panyu,127,3,2,南,1,11
1587,175.0,17839,panyu,98.1,3,2,北,0,6
1588,185.0,21413,panyu,86.4,3,1,北,1,7
1589,378.0,33951,panyu,111.34,3,2,南,1,23
1590,168.0,14384,panyu,116.8,4,2,南,0,7
1591,139.0,19173,panyu,72.5,2,2,南,1,6
1592,180.0,25105,panyu,71.7,2,1,东,0,9
1593,195.0,28847,panyu,67.6,2,1,西,1,6
1594,320.0,34112,panyu,93.81,3,2,南,0,25
1595,125.0,14816,panyu,84.37,3,1,南,1,7
1596,205.0,21874,panyu,93.72,3,2,北,毛坯,31
1597,243.0,27614,panyu,88,3,2,东,0,6
1598,372.0,40052,panyu,92.88,3,1,西,1,18
1599,240.0,27205,baiyun,88.22,3,2,北,0,9
1600,146.0,23447,baiyun,62.27,2,2,南,0,9
1601,175.0,25880,baiyun,67.62,2,2,西,0,7
1602,295.0,25749,baiyun,114.57,3,2,南,0,15
1603,176.0,25295,baiyun,69.58,2,1,南,1,17
1604,355.0,31416,baiyun,113,3,2,东,0,18
1605,200.0,32042,baiyun,62.42,2,1,东,0,9
1606,205.0,30694,baiyun,66.79,2,1,南,0,9
1607,220.0,34641,baiyun,63.51,2,1,西,0,9
1608,258.0,28427,baiyun,90.76,3,2,东,1,9
1609,465.0,36053,baiyun,128.98,4,2,东,0,12
1610,150.0,23500,baiyun,63.83,3,1,南,1,9
1611,215.0,25998,baiyun,82.7,2,2,西,1,11
1612,292.0,35181,baiyun,83,3,2,南,0,15
1613,148.0,22300,baiyun,66.37,2,1,东,0,9
1614,289.0,28059,baiyun,103,3,1,北,0,18
1615,162.0,26016,baiyun,62.27,2,1,西,1,17
1616,488.0,45186,baiyun,108,3,2,南,1,18
1617,390.0,39796,baiyun,98,3,2,东,1,18
1618,210.0,30671,baiyun,68.47,3,1,西,0,9
1619,310.0,31546,baiyun,98.27,3,2,东,0,14
1620,365.0,32854,baiyun,111.1,3,2,南,1,15
1621,370.0,32744,baiyun,113,3,2,东,1,15
1622,126.0,18684,baiyun,67.44,2,1,南,0,9
1623,268.0,35734,baiyun,75,3,2,东,1,7
1624,250.0,30619,baiyun,81.65,3,2,东,0,17
1625,270.0,31829,baiyun,84.83,2,2,南,1,11
1626,199.0,26863,baiyun,74.08,2,1,南,0,10
1627,175.0,20192,baiyun,86.67,2,1,南,0,9
1628,145.0,26852,baiyun,54,3,1,东,1,6
1629,51.0,7686,huangpu,66.36,2,2,西,1,6
1630,233.0,34683,huangpu,67.18,2,2,东,1,9
1631,280.0,56248,huangpu,49.78,2,1,东,0,8
1632,83.0,29814,huangpu,27.84,1,0,南,0,18
1633,238.0,46160,huangpu,51.56,2,1,南,0,9
1634,155.0,25261,huangpu,61.36,2,1,东,0,9
1635,400.0,43721,huangpu,91.49,3,2,东,0,23
1636,29.0,10162,huangpu,28.54,1,0,北,1,8
1637,305.0,33931,huangpu,89.89,2,1,北,1,25
1638,62.0,14191,huangpu,43.69,1,1,西,毛坯,14
1639,230.0,24531,huangpu,93.76,3,2,东,1,28
1640,165.0,33770,huangpu,48.86,2,1,东,0,16
1641,380.0,36023,huangpu,105.49,3,2,东,0,5
1642,188.0,29463,huangpu,63.81,2,1,东,1,8
1643,110.0,21347,huangpu,51.53,1,2,西,0,18
1644,342.0,43723,huangpu,78.22,2,2,东,1,26
1645,125.0,24607,huangpu,50.8,2,2,南,1,4
1646,135.0,13918,huangpu,97,3,2,东,1,32
1647,190.0,35056,huangpu,54.2,2,1,东,0,9
1648,205.0,30148,huangpu,68,2,1,东,1,7
1649,468.0,39000,huangpu,120,3,2,东,1,18
1650,165.0,31334,huangpu,52.66,2,1,北,0,9
1651,176.0,26293,huangpu,66.94,3,2,东,1,8
1652,228.0,30072,huangpu,75.82,2,2,西,0,9
1653,405.0,53346,huangpu,75.92,3,1,东,0,9
1654,92.0,14384,huangpu,63.96,2,1,东,1,6
1655,160.0,30258,huangpu,52.88,2,1,南,0,8
1656,465.0,51473,huangpu,90.34,3,1,东,1,26
1657,169.0,26548,huangpu,63.66,3,2,西,0,9
1658,136.0,32228,huangpu,42.2,2,1,北,1,9
1659,350.0,14894,conghua,235,3,2,南,其他,11
1660,175.0,11822,conghua,148.03,4,2,南,其他,18
1661,430.0,23053,conghua,186.53,4,2,东,毛坯,21
1662,43.0,7591,conghua,56.65,1,0,东,1,16
1663,210.0,19544,conghua,107.45,3,2,南,1,24
1664,450.0,21227,conghua,212,6,4,南,1,2
1665,90.0,10976,conghua,82,2,1,北,1,18
1666,109.0,9353,conghua,116.55,2,2,南,1,7
1667,255.0,21675,conghua,117.65,3,2,南,其他,17
1668,115.0,13599,conghua,84.57,2,1,南,其他,17
1669,140.0,15865,conghua,88.25,2,2,西,其他,4
1670,229.0,15505,conghua,147.7,3,2,南,毛坯,27
1671,200.0,16467,conghua,121.46,3,2,南,毛坯,21
1672,160.0,15191,conghua,105.33,5,1,南,0,6
1673,182.0,11851,conghua,153.58,4,2,南,1,23
1674,320.0,21254,conghua,150.56,4,2,东,毛坯,17
1675,155.0,15256,conghua,101.6,6,2,南,1,9
1676,222.0,15943,conghua,139.25,3,2,北,毛坯,15
1677,210.0,14686,conghua,143,3,2,南,毛坯,18
1678,358.0,16493,conghua,217.07,4,3,西,1,10
1679,410.0,25230,conghua,162.51,4,2,南,1,11
1680,163.0,10964,conghua,148.67,4,2,南,1,18
1681,212.0,15368,conghua,137.95,3,2,南,1,12
1682,230.0,16668,conghua,137.99,4,2,南,0,18
1683,225.0,16593,conghua,135.6,4,2,东,毛坯,16
1684,175.0,11824,conghua,148.01,4,2,南,0,8
1685,150.0,16614,conghua,90.29,3,2,西,0,23
1686,320.0,20513,conghua,156,4,2,南,1,7
1687,210.0,15425,conghua,136.15,4,2,南,毛坯,6
1688,200.0,15385,conghua,130,4,2,南,0,6
1689,102.0,11500,zengcheng,88.7,3,2,南,0,26
1690,122.0,15795,zengcheng,77.24,2,2,北,毛坯,18
1691,199.0,25902,zengcheng,76.83,2,1,南,1,33
1692,137.0,16852,zengcheng,81.3,2,1,北,1,11
1693,178.0,19658,zengcheng,90.55,3,2,南,1,32
1694,165.0,15935,zengcheng,103.55,3,2,南,0,7
1695,150.0,14151,zengcheng,106,3,1,南,1,11
1696,196.0,20203,zengcheng,97.02,2,2,南,1,18
1697,163.0,16805,zengcheng,97,3,2,南,毛坯,26
1698,155.0,17223,zengcheng,90,3,2,南,毛坯,14
1699,163.0,17649,zengcheng,92.36,3,2,东,1,21
1700,110.0,14297,zengcheng,76.94,2,1,西,1,18
1701,158.0,20215,zengcheng,78.16,2,2,北,1,6
1702,155.0,24326,zengcheng,63.72,2,1,东,1,18
1703,225.0,19407,zengcheng,115.94,3,2,南,1,32
1704,150.0,15152,zengcheng,99,3,2,东,1,18
1705,215.0,22467,zengcheng,95.7,3,2,西,1,18
1706,180.0,19987,zengcheng,90.06,3,1,南,毛坯,32
1707,170.0,15008,zengcheng,113.28,3,2,南,1,6
1708,160.0,21317,zengcheng,75.06,2,2,西,1,18
1709,180.0,23377,zengcheng,77,2,2,南,毛坯,33
1710,188.0,19267,zengcheng,97.58,3,2,北,0,11
1711,106.0,9224,zengcheng,114.92,3,2,南,0,8
1712,163.0,17376,zengcheng,93.81,3,1,北,1,6
1713,155.5,16492,zengcheng,94.29,3,2,北,1,9
1714,226.0,19066,zengcheng,118.54,4,2,南,1,24
1715,198.0,20666,zengcheng,95.81,3,2,西,其他,18
1716,192.0,19794,zengcheng,97,3,2,北,1,11
1717,200.0,25304,zengcheng,79.04,3,1,南,1,11
1718,188.0,17476,zengcheng,107.58,3,2,北,1,12
1719,51.0,7686,huadu,66.36,2,2,西,1,6
1720,233.0,34683,huadu,67.18,2,2,东,1,9
1721,280.0,56248,huadu,49.78,2,1,东,0,8
1722,83.0,29814,huadu,27.84,1,0,南,0,18
1723,238.0,46160,huadu,51.56,2,1,南,0,9
1724,155.0,25261,huadu,61.36,2,1,东,0,9
1725,400.0,43721,huadu,91.49,3,2,东,0,23
1726,29.0,10162,huadu,28.54,1,0,北,1,8
1727,305.0,33931,huadu,89.89,2,1,北,1,25
1728,62.0,14191,huadu,43.69,1,1,西,毛坯,14
1729,230.0,24531,huadu,93.76,3,2,东,1,28
1730,165.0,33770,huadu,48.86,2,1,东,0,16
1731,380.0,36023,huadu,105.49,3,2,东,0,5
1732,188.0,29463,huadu,63.81,2,1,东,1,8
1733,110.0,21347,huadu,51.53,1,2,西,0,18
1734,342.0,43723,huadu,78.22,2,2,东,1,26
1735,125.0,24607,huadu,50.8,2,2,南,1,4
1736,135.0,13918,huadu,97,3,2,东,1,32
1737,190.0,35056,huadu,54.2,2,1,东,0,9
1738,205.0,30148,huadu,68,2,1,东,1,7
1739,468.0,39000,huadu,120,3,2,东,1,18
1740,165.0,31334,huadu,52.66,2,1,北,0,9
1741,176.0,26293,huadu,66.94,3,2,东,1,8
1742,228.0,30072,huadu,75.82,2,2,西,0,9
1743,405.0,53346,huadu,75.92,3,1,东,0,9
1744,92.0,14384,huadu,63.96,2,1,东,1,6
1745,160.0,30258,huadu,52.88,2,1,南,0,8
1746,465.0,51473,huadu,90.34,3,1,东,1,26
1747,169.0,26548,huadu,63.66,3,2,西,0,9
1748,136.0,32228,huadu,42.2,2,1,北,1,9
1749,420.0,30260,nansha,138.8,4,2,东,其他,32
1750,426.0,29988,nansha,142.06,4,2,东,其他,31
1751,132.0,10770,nansha,122.57,3,2,西,0,12
1752,300.0,22407,nansha,133.89,3,2,南,其他,18
1753,106.0,8984,nansha,118,3,2,南,0,7
1754,82.0,9266,nansha,88.5,3,2,西,其他,6
1755,155.0,15256,nansha,101.6,3,1,北,毛坯,17
1756,288.0,24000,nansha,120,3,2,南,其他,32
1757,283.0,23389,nansha,121,3,2,东,其他,32
1758,420.0,23467,nansha,178.98,4,2,东,其他,8
1759,420.0,22106,nansha,190,5,2,南,1,29
1760,355.0,20040,nansha,177.15,4,2,东,1,9
1761,460.0,25772,nansha,178.49,4,2,南,1,32
1762,310.0,24032,nansha,129,3,2,南,1,26
1763,310.0,24468,nansha,126.7,3,2,南,毛坯,18
1764,173.0,9510,nansha,181.93,5,2,西,0,6
1765,360.0,20478,nansha,175.8,4,2,南,毛坯,18
1766,235.0,16207,nansha,145,4,2,南,1,6
1767,200.0,15616,nansha,128.08,4,2,东,毛坯,18
1768,300.0,22557,nansha,133,3,2,南,毛坯,31
1769,320.0,21811,nansha,146.72,4,2,南,毛坯,18
1770,450.0,25794,nansha,174.46,4,2,东,毛坯,16
1771,120.0,21579,nansha,55.61,2,1,东,毛坯,6
1772,226.0,18006,nansha,125.52,4,2,东,其他,4
1773,230.0,21038,nansha,109.33,3,2,南,其他,32
1774,298.0,20840,nansha,143,3,2,北,其他,18
1775,480.0,41451,nansha,115.8,4,2,东,其他,2
1776,230.0,17693,nansha,130,3,2,南,1,5
1777,230.0,24737,nansha,92.98,3,2,南,其他,17
1778,104.0,8241,nansha,126.2,4,2,西,其他,7
1779,310.0,24259,nanhai,127.79,3,1,东,1,31
1780,180.0,20374,nanhai,88.35,4,2,北,1,18
1781,145.0,19347,nanhai,74.95,2,2,北,1,18
1782,145.0,19734,nanhai,73.48,2,2,西,1,6
1783,460.0,31172,nanhai,147.57,3,2,南,1,33
1784,185.0,19530,nanhai,94.73,3,2,西,1,14
1785,185.0,19681,nanhai,94,3,2,南,1,14
1786,600.0,28576,nanhai,209.97,5,2,东,1,33
1787,250.0,27971,nanhai,89.38,3,2,东,1,33
1788,330.0,26212,nanhai,125.9,3,2,东,1,31
1789,208.0,22074,nanhai,94.23,4,2,南,1,15
1790,150.0,21740,nanhai,69,2,2,南,1,16
1791,330.0,25261,nanhai,130.64,3,2,北,0,33
1792,300.0,31111,nanhai,96.43,3,2,东,1,31
1793,310.0,25410,nanhai,122,3,2,南,1,33
1794,190.0,20179,nanhai,94.16,3,2,西,1,19
1795,235.0,24381,nanhai,96.39,3,2,东,1,31
1796,368.0,31187,nanhai,118,3,2,东,1,3
1797,428.0,28053,nanhai,152.57,3,2,西,1,33
1798,238.0,22283,nanhai,106.81,4,2,南,1,5
1799,270.0,25443,nanhai,106.12,3,2,东,1,48
1800,180.0,17476,nanhai,103,3,2,东,1,31
1801,339.0,28975,nanhai,117,3,2,南,1,33
1802,580.0,29234,nanhai,198.4,4,2,东,1,3
1803,338.0,27040,nanhai,125,3,2,南,1,33
1804,230.0,20176,nanhai,114,3,2,西,1,6
1805,320.0,25239,nanhai,126.79,3,2,东,1,31
1806,350.0,25736,nanhai,136,4,2,西,1,5
1807,200.0,24228,nanhai,82.55,2,2,东,1,33
1808,140.0,17722,nanhai,79,3,2,南,1,14
1809,192.0,31820,tianhe,60.34,2,1,西,1,9
1810,300.0,39288,tianhe,76.36,2,2,西,0,18
1811,290.0,41566,tianhe,69.77,2,1,东,0,18
1812,290.0,38073,tianhe,76.17,2,2,西,1,21
1813,185.0,32554,tianhe,56.83,2,1,南,1,9
1814,625.0,63549,tianhe,98.35,3,1,东,1,8
1815,243.0,46740,tianhe,51.99,1,1,西,1,29
1816,250.0,29478,tianhe,84.81,2,2,东,0,6
1817,135.0,30682,tianhe,44,1,1,东,毛坯,10
1818,255.0,29686,tianhe,85.9,3,2,南,0,5
1819,365.0,48428,tianhe,75.37,2,1,西,1,24
1820,365.0,41710,tianhe,87.51,3,2,东,0,26
1821,280.0,30861,tianhe,90.73,3,2,东,1,9
1822,270.0,35221,tianhe,76.66,2,2,东,1,19
1823,148.0,25965,tianhe,57,2,1,南,1,9
1824,180.0,41380,tianhe,43.5,1,1,西,0,13
1825,490.0,45688,tianhe,107.25,3,1,南,1,12
1826,329.0,42436,tianhe,77.53,2,2,北,1,26
1827,320.0,51119,tianhe,62.6,2,1,南,0,5
1828,223.0,35968,tianhe,62,2,1,西,1,11
1829,780.0,69439,tianhe,112.33,3,2,北,1,31
1830,252.0,31142,tianhe,80.92,2,2,南,1,10
1831,340.0,44474,tianhe,76.45,2,1,东,1,18
1832,278.0,39316,tianhe,70.71,2,1,西,0,25
1833,390.0,48605,tianhe,80.24,3,1,东,0,31
1834,750.0,79678,tianhe,94.13,3,2,东,0,9
1835,520.0,57143,tianhe,91,3,2,东,0,29
1836,280.0,40847,tianhe,68.55,3,2,北,0,9
1837,550.0,53922,tianhe,102,2,2,西,1,48
1838,720.0,67397,tianhe,106.83,3,2,西,1,31
1839,278.0,46739,yuexiu,59.48,2,1,南,0,7
1840,172.5,35582,yuexiu,48.48,3,2,南,1,8
1841,225.0,38495,yuexiu,58.45,3,1,西,1,9
1842,565.0,65698,yuexiu,86,3,2,南,1,8
1843,116.0,20344,yuexiu,57.02,3,1,东,0,5
1844,240.0,34345,yuexiu,69.88,3,1,南,0,9
1845,460.0,47161,yuexiu,97.54,3,1,北,0,11
1846,150.0,30947,yuexiu,48.47,2,1,南,0,7
1847,820.0,86108,yuexiu,95.23,3,2,南,1,30
1848,125.0,27245,yuexiu,45.88,3,1,北,0,9
1849,149.0,33506,yuexiu,44.47,3,1,东,1,7
1850,680.0,89462,yuexiu,76.01,2,1,东,1,36
1851,278.0,37716,yuexiu,73.71,3,2,东,0,5
1852,246.0,41987,yuexiu,58.59,2,2,东,0,9
1853,200.0,46762,yuexiu,42.77,2,1,南,0,8
1854,230.0,43088,yuexiu,53.38,2,1,西,0,9
1855,110.0,23460,yuexiu,46.89,2,1,南,0,2
1856,178.0,29143,yuexiu,61.08,2,1,东,1,8
1857,89.0,31741,yuexiu,28.04,1,0,南,0,9
1858,186.0,50571,yuexiu,36.78,2,2,东,1,4
1859,193.0,49147,yuexiu,39.27,2,1,南,1,9
1860,308.0,39362,yuexiu,78.25,3,1,南,1,9
1861,168.0,46667,yuexiu,36,2,1,南,1,9
1862,240.0,35176,yuexiu,68.23,3,1,南,1,9
1863,320.0,41651,yuexiu,76.83,3,2,南,1,9
1864,195.0,36511,yuexiu,53.41,2,1,东,1,8
1865,76.0,41238,yuexiu,18.43,1,0,北,0,9
1866,80.0,28002,yuexiu,28.57,1,0,北,0,2
1867,269.0,56383,yuexiu,47.71,1,1,南,0,15
1868,160.0,26407,yuexiu,60.59,2,1,西,0,9
1869,175.0,21621,liwan,80.94,3,2,南,0,9
1870,282.0,41859,liwan,67.37,3,1,南,0,32
1871,247.0,32330,liwan,76.4,3,2,北,1,11
1872,242.0,34572,liwan,70,2,1,南,0,9
1873,220.0,42276,liwan,52.04,3,2,南,1,9
1874,235.0,27326,liwan,86,3,2,东,1,9
1875,352.0,48180,liwan,73.06,2,1,东,1,19
1876,248.0,43732,liwan,56.71,2,1,西,0,31
1877,560.0,58966,liwan,94.97,3,2,西,0,33
1878,285.0,27404,liwan,104,3,2,东,0,22
1879,345.0,35349,liwan,97.6,3,2,南,1,33
1880,325.0,41171,liwan,78.94,2,2,东,1,34
1881,415.0,46624,liwan,89.01,3,2,东,0,26
1882,270.0,33121,liwan,81.52,2,1,南,0,17
1883,480.0,59993,liwan,80.01,2,2,西,1,32
1884,620.0,53839,liwan,115.16,3,1,南,1,32
1885,420.0,45357,liwan,92.6,3,1,南,1,33
1886,332.0,47613,liwan,69.73,2,1,西,1,32
1887,220.0,36527,liwan,60.23,2,1,西,0,25
1888,305.0,42192,liwan,72.29,3,1,北,1,26
1889,120.0,25285,liwan,47.46,1,1,东,1,7
1890,113.0,27361,liwan,41.3,2,1,南,0,9
1891,225.0,29221,liwan,77,2,1,南,1,18
1892,260.0,36880,liwan,70.5,2,2,东,0,28
1893,260.0,33334,liwan,78,2,1,南,1,19
1894,110.0,19449,liwan,56.56,2,2,南,1,7
1895,135.0,24604,liwan,54.87,2,1,东,0,9
1896,210.0,31414,liwan,66.85,2,1,西,1,12
1897,220.0,44000,liwan,50,5,3,东,0,1
1898,158.0,34200,liwan,46.2,2,2,东,1,5
1899,205.0,38376,haizhu,53.42,2,1,北,1,22
1900,360.0,34457,haizhu,104.48,3,1,东,1,10
1901,228.0,31636,haizhu,72.07,2,1,南,0,6
1902,105.0,37989,haizhu,27.64,1,1,西,0,33
1903,276.0,41535,haizhu,66.45,2,1,北,0,11
1904,125.0,25511,haizhu,49,2,1,南,1,7
1905,224.0,35176,haizhu,63.68,2,2,东,1,22
1906,226.0,34165,haizhu,66.15,2,2,北,0,33
1907,110.0,18966,haizhu,58,2,1,南,0,8
1908,430.0,54507,haizhu,78.89,2,2,南,1,28
1909,260.0,39896,haizhu,65.17,2,1,西,1,18
1910,173.0,31744,haizhu,54.5,2,1,东,0,8
1911,130.0,28261,haizhu,46,2,1,南,0,9
1912,130.0,30777,haizhu,42.24,1,1,西,0,9
1913,185.0,38518,haizhu,48.03,2,1,西,0,31
1914,330.0,39465,haizhu,83.62,3,2,南,1,18
1915,225.0,34944,haizhu,64.39,2,1,西,1,15
1916,178.0,44279,haizhu,40.2,2,1,东,1,24
1917,133.0,41563,haizhu,32,1,1,南,0,18
1918,225.0,35954,haizhu,62.58,2,2,东,0,15
1919,140.0,27696,haizhu,50.55,2,1,东,0,9
1920,128.0,31692,haizhu,40.39,2,1,南,0,6
1921,166.0,29622,haizhu,56.04,2,1,北,0,8
1922,420.0,48679,haizhu,86.28,2,2,西,0,33
1923,628.0,58165,haizhu,107.97,3,2,东,1,33
1924,435.0,47646,haizhu,91.3,3,1,北,0,13
1925,600.0,53098,haizhu,113,3,2,东,1,32
1926,290.0,38083,haizhu,76.15,2,1,北,0,13
1927,255.0,41169,haizhu,61.94,2,2,东,0,19
1928,268.0,32588,haizhu,82.24,3,1,东,1,9
1929,405.0,25882,panyu,156.48,4,2,南,1,17
1930,319.0,27500,panyu,116,3,2,南,1,11
1931,215.0,22632,panyu,95,3,2,北,0,7
1932,160.0,21053,panyu,76,2,1,东,1,7
1933,127.0,23963,panyu,53,2,1,南,1,7
1934,229.0,29443,panyu,77.78,2,1,北,1,28
1935,143.0,24656,panyu,58,2,1,北,1,6
1936,208.0,29226,panyu,71.17,2,2,北,1,18
1937,295.0,32185,panyu,91.66,3,2,东,0,18
1938,144.0,17329,panyu,83.1,2,2,南,1,8
1939,202.0,33836,panyu,59.7,2,2,北,1,7
1940,155.0,16922,panyu,91.6,3,2,南,0,7
1941,259.0,28400,panyu,91.2,3,2,南,1,7
1942,268.0,28973,panyu,92.5,3,2,南,1,8
1943,255.0,27930,panyu,91.3,3,2,南,0,6
1944,158.0,24156,panyu,65.41,2,1,南,1,7
1945,164.0,17015,panyu,96.39,3,2,南,0,7
1946,260.0,22414,panyu,116,3,1,东,1,26
1947,228.0,28982,panyu,78.67,2,2,西,1,18
1948,520.0,36935,panyu,140.79,4,2,南,1,25
1949,162.0,18182,panyu,89.1,3,1,南,0,7
1950,239.0,24113,panyu,99.12,2,2,西,1,54
1951,160.0,16772,panyu,95.4,3,2,北,0,6
1952,140.0,17767,panyu,78.8,3,1,南,0,7
1953,90.0,16364,panyu,55,3,1,西,0,8
1954,330.0,26598,panyu,124.07,3,2,东,1,28
1955,400.0,36698,panyu,109,3,2,东,1,29
1956,340.0,26903,panyu,126.38,3,2,南,0,11
1957,320.0,25807,panyu,124,3,2,东,1,33
1958,335.0,34011,panyu,98.5,3,2,东,0,11
1959,112.0,27806,baiyun,40.28,2,1,东,0,9
1960,210.0,29163,baiyun,72.01,2,2,南,0,5
1961,97.0,14892,baiyun,65.14,2,1,东,0,7
1962,166.0,29412,baiyun,56.44,2,1,南,1,9
1963,330.0,39654,baiyun,83.22,3,1,南,0,9
1964,57.0,24990,baiyun,22.81,1,1,东,0,9
1965,163.0,27703,baiyun,58.84,2,1,东,0,9
1966,72.0,18462,baiyun,39,1,1,南,0,9
1967,270.0,30021,baiyun,89.94,3,2,东,0,32
1968,260.0,36334,baiyun,71.56,2,2,东,0,13
1969,255.0,24057,baiyun,106,3,2,东,1,7
1970,322.0,28052,baiyun,114.79,3,2,东,0,17
1971,305.0,31441,baiyun,97.01,3,2,东,0,14
1972,418.0,41522,baiyun,100.67,3,2,西,0,11
1973,132.0,25086,baiyun,52.62,2,2,南,1,9
1974,288.0,38940,baiyun,73.96,2,2,南,1,9
1975,435.0,43998,baiyun,98.87,3,2,南,1,14
1976,145.0,22853,baiyun,63.45,2,1,东,1,9
1977,232.0,34351,baiyun,67.54,2,2,南,0,18
