title,ddec,loupan,area,house_type,unitPrice,toward,renovation,positionInfo,totalPrice 
liwan,长寿路地铁站 城启晴轩 电梯中高层,城启晴轩 -西关,60.29平米,1室1厅,单价43125元/平米,西南,简装,高楼层(共26层),260
liwan,适合新婚夫妇居住，独用大天台。,中山七路宝园直 -西华路,39.32平米,2室1厅,单价36369元/平米,西南,精装,高楼层(共5层),143
liwan,融穗华府92方3房2卫中高层南向望花园，440万各付各税,融穗华府 -广钢新城,91.99平米,3室2厅,单价47832元/平米,南,精装,高楼层(共40层),440
liwan,周门小区 实用两房 交通便利 生活配套完善,周门小区石路基 -周门,56.04平米,2室1厅,单价33548元/平米,南,精装,中楼层(共9层),188
liwan,中铁新楼龄花园小区 温馨两房 中楼层西南向,中铁荔湾国际城 -龙溪,81.58平米,2室1厅,单价34077元/平米,西南,精装,中楼层(共32层),278
liwan,花语水岸 精致装修三房 通风采光好 可望江,花语水岸 -大坦沙,88.46平米,3室2厅,单价41827元/平米,北,精装,中楼层(共26层),370
haizhu,英豪花园 方正两房 采光很好 厅大房大 看房有钥匙,英豪花园枫叶苑 -南洲,67.48平米,2室2厅,单价32306元/平米,北,精装,高楼层(共9层),218
haizhu,双子星城47.59m²复式两房 实用率高 南北对流户型,双子星城 -新港西,47.59平米,2室1厅,单价41606元/平米,北,精装,低楼层(共18层),198
haizhu,江南西商圈，距离地铁口300米，满五唯一，南向两房,江南大道中 -江南大道中,53.96平米,2室1厅,单价25853元/平米,南 北,简装,高楼层(共7层),139.5
haizhu,江南西 穗花新村 电梯两房 户型方正靓仔 实用率高,穗花新村 -昌岗,63.8平米,2室2厅,单价45769元/平米,南 北,简装,中楼层(共9层),292
haizhu,天立俊园   三房一厅  可以望江,天立俊园 -滨江东,130.55平米,3室2厅,单价40598元/平米,北,简装,高楼层(共27层),530
haizhu,叠彩园 南向大两房 通风采光好,叠彩园 -广州大道南,80.64平米,2室1厅,单价39683元/平米,南,简装,中楼层(共13层),320
haizhu,侨城花园夏晖苑    户型方正  精装修两房  中高楼层,侨诚花园夏晖苑 -金碧,55.18平米,2室1厅,单价34433元/平米,西,精装,中楼层(共9层),190
haizhu,丽景湾 全南向大两房 住家装修 少有放盘,丽景湾 -滨江东,82.24平米,2室1厅,单价54718元/平米,东南,精装,中楼层(共32层),450
haizhu,荟翠苑 中层两房 小区管理 楼龄新,荟翠苑 -新港西,60.51平米,2室1厅,单价23137元/平米,南 北,简装,中楼层(共9层),140
haizhu,荔海鸣蝉  中楼层 小面积 南向 楼龄新,荔海鸣蝉花园 -赤岗,39.38平米,2室1厅,单价29203元/平米,南 东,简装,中楼层(共9层),115
haizhu,精致装修 南向望花园 采光好 近地铁,英豪花园紫薇苑 -南洲,118.86平米,3室2厅,单价40384元/平米,南,简装,中楼层(共11层),480
haizhu,纵横国际公寓 楼龄新 交通便利 采光好视野好,纵横国际公寓 -赤岗,62.18平米,1室1厅,单价36186元/平米,北,简装,低楼层(共30层),225
haizhu,晓港湾 正规一房一厅 望小区环境舒适,晓港湾惠侨苑 -金碧,28.59平米,1室1厅,单价26233元/平米,东,精装,高楼层(共9层),75
haizhu,琴海居 南向小面积  业主诚意卖；有钥匙方便看,琴海居 -滨江东,29.33平米,1室1厅,单价50461元/平米,南,精装,中楼层(共12层),148
haizhu,南华中华 一房一厅 新装修 楼层低 楼道好走,南华中路 -同福,19.57平米,1室1厅,单价33215元/平米,南,精装,低楼层(共6层),65
haizhu,德盛苑 电梯小高层 南向大二房 还价即卖,德盛苑 -赤岗,67.5平米,2室1厅,单价32889元/平米,南,简装,高楼层(共9层),222
haizhu,小区管理 电梯两房 交通便利 采光充足 配套完善,杏坛小区 -宝岗,76.76平米,2室2厅,单价35826元/平米,东南,精装,高楼层(共9层),275
haizhu,泰沙路大院 精装两房 户型靓 框架结构,泰沙路 -江燕路,65.78平米,2室2厅,单价27668元/平米,北,精装,中楼层(共9层),182
haizhu,金碧花园 实用2房 厅出阳台 通风采光好,金碧花园第一金碧 -金碧,70.45平米,2室1厅,单价34777元/平米,西,简装,中楼层(共22层),245
haizhu,小户型 低楼层 南向通透两房 环境安静舒适,跃进新村跃进四巷 -昌岗,42.63平米,2室1厅,单价29323元/平米,南,精装,低楼层(共7层),125
haizhu,翠馨华庭 高层花园 南北对流 采光充足,翠馨华庭 -广州大道南,39.1平米,2室1厅,单价39898元/平米,西,精装,高楼层(共24层),156
haizhu,雅郡花园 南北对流3房带主套 位置安静不吵 近地铁,雅郡花园会展宫寓 -万胜围,114.14平米,3室2厅,单价53444元/平米,东北,简装,低楼层(共11层),610
haizhu,此房楼龄新，装修好，高层南向单位，通风视野好。,纵横国际公寓 -赤岗,86.81平米,2室1厅,单价37439元/平米,南,精装,中楼层(共30层),325
haizhu,愉景雅苑，鹭江客村双地铁，中高楼层，朝花园安静,愉景雅苑 -新港西,86.47平米,3室1厅,单价46259元/平米,北,精装,中楼层(共14层),400
haizhu,江南苑三期 电梯中层 装修保养好,江南苑 -工业大道北,103.68平米,3室2厅,单价47261元/平米,东南,精装,中楼层(共21层),490
haizhu,鸿运花园 中层两房 小区安静舒适,鸿运花园 -赤岗,58.83平米,2室1厅,单价33997元/平米,北,简装,中楼层(共8层),200
haizhu,穗花新村 实用两房 环境优雅 江南西地铁站,穗花新村 -昌岗,58.22平米,2室1厅,单价44659元/平米,东,简装,中楼层(共9层),260
haizhu,北向望花园，安静舒适，中高楼层，出行方便,金碧花园第一金碧 -金碧,63.06平米,2室2厅,单价34571元/平米,北,精装,中楼层(共22层),218
haizhu,双地铁 底层 两房 精装 总价低 不接受公积金,晓港湾丽华苑 -金碧,41.77平米,2室1厅,单价31123元/平米,东南,简装,低楼层(共9层),130
haizhu,楼龄超新花园小区户型四正采光超好,南方花园 -昌岗,54.93平米,2室1厅,单价40962元/平米,南,简装,低楼层(共9层),225
panyu,城市花园两房，过五年唯一，保养新净，起居方便,石基城市花园 -番禺客运站,80.4平米,2室1厅,单价21269元/平米,东北,简装,低楼层(共6层),171
panyu,运动员村大两房  一梯两户  业主急售,亚运城运动员村四区 -亚运城,96.77平米,2室1厅,单价23975元/平米,南,简装,低楼层(共11层),232
panyu,地铁口 标准3房 装修保养好 业主诚心放卖,广华苑 -东怡新区,79.11平米,3室1厅,单价26419元/平米,北,精装,中楼层(共6层),209
panyu,祈福水城 带主套出售,祈福水城 -桥南,89.3平米,3室2厅,单价21501元/平米,南,简装,低楼层(共11层),192
panyu,如意花园，中楼层，采光好，南北对流,如意花园 -洛溪,69.6平米,2室2厅,单价20978元/平米,南,简装,中楼层(共7层),146
panyu,怡居新村 实用2+1房 总价便.格局方正 业主换房诚售,富丽家园怡居新村 -大石,69.8平米,3室1厅,单价18625元/平米,南,简装,高楼层(共7层),130
panyu,番禺航运新村 靓楼层 实用两房 采光通风好,航运新村 -市桥,68平米,2室2厅,单价21765元/平米,北,简装,低楼层(共6层),148
panyu,康裕园，过五年唯一，税费低，有平台可以使用,康裕园 -市桥,79.8平米,2室2厅,单价24437元/平米,南,简装,低楼层(共7层),195
panyu,媒体北村 高楼层 南向视野开阔 交通便利,亚运城媒体北村 -亚运城,77.85平米,2室2厅,单价27618元/平米,东南,其他,高楼层(共18层),215
panyu,地铁口物业  精装温馨两房  楼层适中,富丽家园富丽广场 -大石,80.63平米,2室1厅,单价22945元/平米,南,精装,中楼层(共6层),185
panyu,福景园精装两房，业主诚意出售，过五唯一,福景园 -桥南,66.4平米,2室1厅,单价19278元/平米,西,精装,中楼层(共8层),128
panyu,精装实用两房   南向望花园   景观佳,锦绣香江花园山水华府 -汉溪,84.11平米,2室2厅,单价41494元/平米,南,精装,中楼层(共21层),349
panyu,广州碧桂园西南向方正两房 保养新 通风采光,广州碧桂园美苑 -南浦,68.1平米,2室2厅,单价28635元/平米,西南,精装,高楼层(共6层),195
panyu,温馨三房，超大阳台，装修保养好，拎包入住，户型方正,南浦长大公司 -南浦,75.9平米,3室1厅,单价21081元/平米,南,简装,中楼层(共8层),160
panyu,名都 中楼层 南向三房两卫 自住保养好,自在城市花园三期诺德名都 -汉溪,91.96平米,3室2厅,单价30666元/平米,南,精装,中楼层(共30层),282
panyu,祈福新村中区 南向三房 全明格局 安静舒适,祈福新村青怡居 -祈福新村,85平米,3室2厅,单价28824元/平米,南,简装,中楼层(共5层),245
panyu,沙湾刚需低价刚需两房，中间位置安静，保养好,荷悦居 -沙湾,73.7平米,2室1厅,单价16283元/平米,南,简装,高楼层(共6层),120
panyu,：自住装修保养好，南北对流，通风好，阳光充足,祈福水城 -桥南,89.09平米,3室2厅,单价21552元/平米,南,精装,低楼层(共11层),192
panyu,广州雅居乐花园剑桥郡 4室2厅 560万,广州雅居乐花园剑桥郡 -雅居乐,140.75平米,4室2厅,单价39787元/平米,东北,精装,高楼层(共32层),560
panyu,南向三房，通风采光好，房子没噪音,东怡新区东雅园 -东怡新区,100.7平米,3室2厅,单价21450元/平米,南 北,简装,高楼层(共7层),216
panyu,媒体北村 中间楼层 保养采光好 望花园,亚运城媒体北村 -亚运城,72.64平米,2室2厅,单价26157元/平米,北,简装,中楼层(共18层),190
panyu,大石地铁物业  今日丽舍精装三房  采光透风好,今日丽舍 -大石,88.6平米,3室2厅,单价20317元/平米,东南,精装,高楼层(共9层),180
panyu,满五唯一，格局方正，采光充足，保养好,广州碧桂园雅苑 -南浦,71.3平米,2室1厅,单价26368元/平米,西北,简装,中楼层(共6层),188
panyu,格局方正 东，南，西三边单边位置，采光好对流通透,亚运城运动员村二区 -亚运城,115.03平米,3室2厅,单价27124元/平米,南,精装,中楼层(共14层),312
panyu,业主诚意出售，小区少有的户型放卖,东怡新区东雅园 -东怡新区,119.5平米,3室2厅,单价22511元/平米,东,简装,中楼层(共7层),269
panyu,标准好房，南北对流，采光好方正户型。,今日丽舍 -大石,107平米,3室2厅,单价19627元/平米,北,精装,高楼层(共9层),210
panyu,婚房保养新净 户型实用 少有高层望江景望花园,富丽家园丽水湾 -大石,82.99平米,3室2厅,单价32414元/平米,西南,精装,高楼层(共11层),269
panyu,小区管理 格局方正3房  南北对流,江南新村 -市桥北,70平米,3室1厅,单价21429元/平米,南,简装,低楼层(共8层),150
panyu,捷进中路三房户型 采光通风好 交通方便 很方正,捷进中路 -市桥,85平米,3室2厅,单价19059元/平米,东南,简装,中楼层(共8层),162
panyu,丽景阁电梯中层 户型格局方正 大三房 总价低,丽景阁 -市桥,133.4平米,3室1厅,单价15968元/平米,北,简装,中楼层(共11层),213
baiyun,云景花园 方正两房 价格不贵 看房方便,云景花园云桦苑 -京溪,68平米,2室2厅,单价38236元/平米,西北,简装,低楼层(共10层),260
baiyun,上步花园 低层单位 格局方正 采光好,上步花园 -同德围,53.32平米,2室1厅,单价22506元/平米,南,简装,低楼层(共9层),120
baiyun,"此房够五年非唯一,实用二房,采光充足,配套设施齐全",汇侨新城南区 -新市,60.05平米,2室1厅,单价25812元/平米,西北,简装,中楼层(共9层),155
baiyun,机场路 电视台宿舍 方正三房 厅出阳台 小区管理,电视台宿舍 -机场路,68平米,3室2厅,单价26912元/平米,北,简装,高楼层(共9层),183
baiyun,积德花苑 正规三房 全明户型 厅出阳台,积德花园 -同德围,81.78平米,3室1厅,单价18954元/平米,东,简装,高楼层(共9层),155
baiyun,时代花生大面积南向五房  靓户型  楼层高 望花园,时代花生Ⅱ -同和,123平米,5室2厅,单价42683元/平米,南,精装,中楼层(共32层),525
baiyun,南北对流，单边位，采光好，安静。,云山熹景 -梅花园,95平米,3室1厅,单价49474元/平米,南,精装,低楼层(共16层),470
baiyun,时代花生 高楼层三房 小区楼龄新,时代花生Ⅱ -同和,86.59平米,3室1厅,单价39266元/平米,南,精装,高楼层(共32层),340
baiyun,此房过五不唯一，小区环境优美，交通便利,云裳丽影 -同和,102.41平米,3室1厅,单价41305元/平米,东南,精装,低楼层(共18层),423
baiyun,富力桃园舒适全新装修两房！户型格局好！即买即住！,富力桃园 -罗冲围,72.37平米,2室1厅,单价34545元/平米,西北,精装,低楼层(共16层),250
baiyun,此房屋满五年，业主保养好，中高层视野好。,中海金沙馨园二期 -金沙洲,98平米,3室2厅,单价32654元/平米,东南,简装,中楼层(共18层),320
baiyun,电梯高层，厅出阳台小三房，通风采光好，生活便利。,汇侨新城北区 -新市,82.53平米,3室1厅,单价27263元/平米,西,简装,中楼层(共17层),225
baiyun,隆康花园 电梯三房 精致装修 远离马路 环境安静,隆康花园 -白云大道南,100.15平米,3室2厅,单价41738元/平米,西北,精装,中楼层(共11层),418
baiyun,富力桃园 总价低 对流三房两卫 通风采光好 诚意放卖,富力桃园 -罗冲围,96.91平米,3室2厅,单价32814元/平米,西南,精装,中楼层(共32层),318
baiyun,三元里大道 高楼层 电梯 采光好两房,机安宿舍 -机场路,71.18平米,2室1厅,单价25850元/平米,东南,精装,高楼层(共16层),184
baiyun,又一居花园 小区管理地铁覆盖  电梯两房 装修靓丽,又一居花园 -机场路,69.98平米,2室1厅,单价32153元/平米,南 北,简装,高楼层(共9层),225
baiyun,南向小三房 阳光充足 单边 室内平台 实用高,富力城南区 -夏茅,86.32平米,3室2厅,单价28036元/平米,南,精装,低楼层(共17层),242
baiyun,汇侨新城南区  三房一厅   采光通风好,汇侨新城南区 -新市,83.65平米,3室1厅,单价26898元/平米,北,精装,低楼层(共17层),225
baiyun,云景花园 云桦苑中高楼层  双阳台,云景花园云桦苑 -京溪,105.35平米,3室2厅,单价41766元/平米,东北,精装,高楼层(共10层),440
baiyun,采光通风好 楼层适中 环境安静,嘉景园 -新市,77平米,3室2厅,单价23247元/平米,东,精装,低楼层(共9层),179
baiyun,汇侨新城北区 楼梯低层实用两房 保养好,汇侨新城北区 -新市,73.91平米,2室1厅,单价25437元/平米,西南,简装,低楼层(共9层),188
baiyun,春兰花园 南向低楼层3房+48平大平台共125平  精装修,广信春兰花园 -京溪,76.57平米,3室1厅,单价37874元/平米,西南,精装,低楼层(共9层),290
baiyun,阳光花园   精装修  拎包入住,阳光花园 -同德围,52.88平米,2室1厅,单价23639元/平米,南,精装,中楼层(共9层),125
baiyun,同德围 精致三房 户型方正 采光充足 靓,西槎路 -同德围,80.92平米,3室2厅,单价18537元/平米,东,简装,中楼层(共9层),150
baiyun,一揽白云山风景  拎包入住  采光十足,怡新花园 -梅花园,79.07平米,2室1厅,单价39206元/平米,东,简装,高楼层(共14层),310
baiyun,岭南新世界  大4房 安静望花园,岭南新世界 -嘉禾望岗,128.43平米,4室2厅,单价43215元/平米,北,精装,中楼层(共14层),555
baiyun,新市 汇侨新城南区 小区管理好 方正户型,汇侨新城南区 -新市,83.06平米,3室2厅,单价31062元/平米,东,精装,高楼层(共17层),258
baiyun,深业江悦湾  自住保养好，采光通透,深业江悦湾 -金沙洲,97.64平米,3室2厅,单价33798元/平米,西北,精装,中楼层(共26层),330
baiyun,同和时代花生2 天朗花园 高层少税 视野开阔,时代花生Ⅱ -同和,83平米,2室2厅,单价37591元/平米,南,精装,高楼层(共32层),312
baiyun,机场路    方正两房  南北对流   户型方正,机场路 -新市,62.5平米,2室1厅,单价17600元/平米,南 北,精装,中楼层(共6层),110
huangpu,东湖新村 方正两房 小区管理 装修保养佳,东湖新村 -东湖,67.26平米,2室1厅,单价48766元/平米,南 北,简装,高楼层(共6层),328
huangpu,华侨小學 南北对流方正户型  电梯已经在凑备,淘金东路 -淘金,91.08平米,3室2厅,单价42600元/平米,南,精装,高楼层(共9层),388
huangpu,后面有山，前面有江，南向看花园景方正大三房,锦绣银苑 -白江,120.06平米,3室2厅,单价11495元/平米,南,毛坯,高楼层(共19层),138
huangpu,盈富居 电梯 实用二房 交通便利,盈富居 -罗冲围,52.34平米,2室2厅,单价30188元/平米,西北,简装,中楼层(共9层),158
huangpu,中鼎君和名城，中间楼层，采光通风好,中鼎君和名城 -黄埔区府,76.28平米,2室2厅,单价40640元/平米,北,精装,中楼层(共33层),310
huangpu,小区南向二房，  装修新，即买即住,挂绿物业小区 -荔城中区,66.13平米,2室1厅,单价9376元/平米,北,精装,高楼层(共7层),62
huangpu,楼梯低层 南向两房 厅出阳台 装修漂亮,中山一路 -东风东,58.38平米,2室1厅,单价47962元/平米,南,精装,低楼层(共7层),280
huangpu,信华花园 安静三房望花园 中高楼层 采光好,华景新城信华花园 -华景新城,90.48平米,3室1厅,单价56367元/平米,西北,精装,高楼层(共31层),510
huangpu,广州雅居乐花园雅逸庭  大三房,广州雅居乐花园雅逸庭 -雅居乐,124.55平米,3室2厅,单价34525元/平米,西南,精装,高楼层(共11层),430
huangpu,世纪绿洲二期电梯2房，采光好，保养好,保利世纪绿洲二期 -龙洞,89.39平米,2室2厅,单价36694元/平米,东,精装,中楼层(共18层),328
huangpu,方正三房 装修保养好 采光好 业主自主 看房方便,富庭华园 -大石,115.3平米,3室2厅,单价22811元/平米,北 东,精装,高楼层(共7层),263
huangpu,朝晖苑 望花园 户型方正 南向安静三房,朝晖苑 -林和,108.18平米,3室2厅,单价70254元/平米,南,简装,中楼层(共29层),760
huangpu,实用小户型  交通方便  楼下就是石溪公交总站,工业大道南 -工业大道南,49.15平米,2室1厅,单价22991元/平米,南,简装,中楼层(共9层),113
huangpu,环境舒适 交通便利 格局方正 成熟配套,豪进山湖珺璟 -白江,94.79平米,3室2厅,单价24265元/平米,东南,精装,高楼层(共33层),230
huangpu,大三房，南向 电梯楼 中高楼层  户型方正,怡园小区 -大沙地,114平米,3室2厅,单价33334元/平米,南,简装,中楼层(共8层),380
huangpu,中高楼层 ，电梯三房 ，厅直出阳台，安静舒适,加怡花园 -金碧,73.6平米,3室1厅,单价35327元/平米,南 西南,简装,中楼层(共9层),260
huangpu,"此房满五唯一，楼层好，装修新，采光通风都不错,",时代花园 -机场路,112.18平米,3室2厅,单价33429元/平米,北,精装,中楼层(共15层),375
huangpu,梅花村 3室2厅 480万,梅花村 -东风东,99.9平米,3室2厅,单价48049元/平米,西南,简装,低楼层(共8层),480
huangpu,富力D区  实用两房  东向望花园   新婚住家精致装修,富力广场D区 -中山八,61.7平米,2室1厅,单价50244元/平米,东北,精装,中楼层(共26层),310
huangpu,满二/旧证东南向精装三房/绿湖国际/三室两厅两卫低密,绿湖国际城 -石滩镇,115.15平米,3室2厅,单价12419元/平米,东南,精装,低楼层(共26层),143
huangpu,证满两年，税费低， 户型简约实用， 中高楼层,珠江壹城 -神岗镇,104.74平米,3室2厅,单价13844元/平米,南 北,精装,中楼层(共28层),145
huangpu,中层东北向  三房格局方正 业主诚心出售,麓湖阁 -淘金,104.37平米,3室2厅,单价47811元/平米,东北,简装,中楼层(共30层),499
huangpu,广州碧桂园 温馨两房 双阳台 中楼层 视野好,广州碧桂园雅苑 -南浦,71.3平米,2室1厅,单价25246元/平米,西北,简装,中楼层(共6层),180
huangpu,顺景雅苑  超长楼距园景两房  望广州塔视野好,顺景雅苑 -新港西,76.14平米,2室2厅,单价37826元/平米,北,简装,高楼层(共13层),288
huangpu,金碧领秀国际  北向单间  交通方便,金碧领秀国际 -黄埔区府,33.34平米,1室0厅,单价45591元/平米,北,简装,中楼层(共33层),152
huangpu,米市路 楼梯三房一厅 西北朝向,米市路 -西门口,77.93平米,3室1厅,单价33364元/平米,西北,简装,高楼层(共4层),260
huangpu,周门西街 电梯三房 南北对流 户型方正,周门小区周门西街 -周门,72平米,3室1厅,单价35834元/平米,南,简装,低楼层(共9层),258
huangpu,温馨小户型 楼层高 通风采光好 方正实用 保养新,惠福西路白薇街 -解放南,39.06平米,2室1厅,单价29442元/平米,东,精装,高楼层(共9层),115
huangpu,东兴南小区   准电梯 方正实用三房,东兴南小区 -五羊新城,75.03平米,3室1厅,单价49981元/平米,南,简装,中楼层(共9层),375
huangpu,龙光高层三房，精装修，户型方正,龙光峰景华庭 -科学城,90.13平米,3室2厅,单价28293元/平米,南,精装,中楼层(共18层),255
conghua,装修保养好 格局方正 看流溪河,夏日港湾 -江浦街,138.55平米,3室2厅,单价19127元/平米,南,精装,高楼层(共21层),265
conghua,南北对流！地铁楼盘! 中高楼层!,逸泉山庄 -神岗镇,139平米,4室2厅,单价12950元/平米,北,精装,中楼层(共15层),180
conghua,带花园  视野宽阔，采光充足 小区配套齐全,紫泉翠荔嘉园 -太平镇,131.19平米,3室2厅,单价14102元/平米,南,简装,低楼层(共6层),185
conghua,14号线地铁口 电梯精装 环境优美 空气质量高,逸泉山庄 -神岗镇,138.73平米,3室2厅,单价15138元/平米,南,精装,中楼层(共11层),210
conghua,莱茵水岸  中高楼层   视野开阔   全新装修,莱茵水岸 -江浦街,117.57平米,3室2厅,单价18713元/平米,西北,精装,高楼层(共25层),220
conghua,一线江景，大 气户型，环境优美。,星河绿洲 -江浦街,148.93平米,3室2厅,单价14437元/平米,北,毛坯,高楼层(共13层),215
conghua,全新精装修，户型通风，业主急卖，配套成熟,人盛巴厘天地 -神岗镇,118.21平米,3室2厅,单价13197元/平米,南,精装,中楼层(共17层),156
conghua,珠光御景山水城，靓楼层，户型四房二厅,珠光御景山水城 -江浦街,128平米,4室2厅,单价14063元/平米,南,毛坯,高楼层(共18层),180
conghua,房子全新装修，配套成熟，厅出阳台，树林视野,人盛巴厘天地 -神岗镇,108.99平米,3室2厅,单价12937元/平米,东南,简装,低楼层(共17层),141
conghua,南北对流，一线江景，视野开阔。,逸泉山庄 -神岗镇,111.23平米,3室2厅,单价15734元/平米,北,毛坯,中楼层(共15层),175
conghua,人盛巴厘3房 配套齐全 环境优美,人盛巴厘天地 -神岗镇,107平米,3室2厅,单价11029元/平米,南,其他,低楼层(共17层),118
conghua,背山靠水，景观宜人，一线河景。,珠光流溪御景 -神岗镇,156平米,4室2厅,单价14103元/平米,南,精装,高楼层(共27层),220
conghua,雅居乐 一线流溪河景 地铁 电梯 高层舒适改善型三房,雅居乐小院流溪 -神岗镇,116.43平米,3室2厅,单价15890元/平米,南 北,精装,中楼层(共18层),185
conghua,利泰花林湖畔 三房两厅 满五年 诚意出售,利泰花林湖畔 -鳌头镇,98.44平米,3室2厅,单价10667元/平米,南 北,精装,高楼层(共9层),105
conghua,装修新净，黄 金中楼层，带露台,托斯卡纳(从化区) -新城片区,138.75平米,3室2厅,单价14415元/平米,西南,精装,中楼层(共9层),200
conghua,富逸华庭 城区电梯高层 11500元一方 拎包即可入住,富逸华庭 -新城片区,173.01平米,4室2厅,单价10983元/平米,东南,精装,中楼层(共27层),190
conghua,凤仪东路 城市配套齐全  繁华闹市,凤仪东四巷 -新城片区,120.85平米,3室2厅,单价13902元/平米,东南,精装,中楼层(共9层),168
conghua,巴厘天地 小区管理 成熟配套。,人盛巴厘天地 -神岗镇,121平米,3室2厅,单价11158元/平米,南 东南,毛坯,高楼层(共17层),135
conghua,紫泉翠荔嘉园  3房2厅带主套  户型方正，采光楼层好,紫泉翠荔嘉园 -太平镇,106.09平米,3室2厅,单价13480元/平米,东南,精装,低楼层(共6层),143
conghua,紫泉翠荔嘉园 新装修两房*三 南北对流 近地.铁,紫泉翠荔嘉园 -太平镇,76.11平米,2室2厅,单价14453元/平米,南 北,简装,低楼层(共6层),110
conghua,人盛巴厘天地 2室1厅 105万,人盛巴厘天地 -神岗镇,82平米,2室1厅,单价12805元/平米,东北,其他,高楼层(共17层),105
conghua,富力泉天下 3室1厅 152万,富力泉天下 -温泉镇,121.7平米,3室1厅,单价12490元/平米,南,其他,低楼层(共18层),152
conghua,127平方正南向通风采光温馨三房,人盛巴厘天地 -神岗镇,127.72平米,3室1厅,单价12528元/平米,南,毛坯,中楼层(共17层),160
conghua,一览无余流溪河边的江景方正三房,人盛巴厘天地 -神岗镇,124.91平米,3室2厅,单价11609元/平米,南 北,毛坯,中楼层(共17层),145
conghua,一个字，笋！富力泉单价1万两房，依山而建，温泉在旁,富力泉天下 -温泉镇,83.6平米,2室1厅,单价10048元/平米,北,精装,低楼层(共18层),84
conghua,富力泉天下温馨两居室户型、装修保养好,富力泉天下 -温泉镇,81.44平米,2室2厅,单价14735元/平米,北,精装,高楼层(共18层),120
conghua,富力泉天下 负离子空气清新 优质森林 望山景 视野开阔,富力泉天下 -温泉镇,81.44平米,2室1厅,单价14121元/平米,北,简装,高楼层(共18层),115
conghua,"富力泉天下 雅洁清新,朝南面向，亲和自然.",富力泉天下 -温泉镇,119.37平米,3室2厅,单价11729元/平米,南,精装,中楼层(共18层),140
conghua,君源御湖城 新房未入住 南向 精装三房,君源御湖城 -江浦街,104.05平米,3室2厅,单价13456元/平米,南,精装,高楼层(共16层),140
conghua,人盛巴厘天地 高层毛坯大三房 南北对流 交通便利,人盛巴厘天地 -神岗镇,109平米,3室2厅,单价11927元/平米,南,毛坯,中楼层(共17层),130
zengcheng,汇东国际花园 双阳台南北对流 白江地铁站 万科物业,汇东国际花园 -白江,109.28平米,3室2厅,单价20864元/平米,南 北,精装,低楼层(共28层),228
zengcheng,新塘站 农商行宿舍 对流大三房 电梯楼,汇美农商行宿舍 -新塘北,123.41平米,3室2厅,单价10372元/平米,东 西,简装,高楼层(共8层),128
zengcheng,凤凰城凤馨苑  带阁楼 视野宽 业主有心卖,碧桂园凤凰城凤馨苑 -凤凰城,96.14平米,3室2厅,单价19763元/平米,北,精装,高楼层(共18层),190
zengcheng,宏城汇精装带入户花园两房，安静，地贴上盖！,新都盛世名门宏城汇 -白江,79.16平米,2室1厅,单价20213元/平米,北,简装,低楼层(共22层),160
zengcheng,这套是精装修三房，南朝向向小区里面，证过五年唯一,新塘新世界花园万象苑 -沙村,95.64平米,3室2厅,单价20912元/平米,南,精装,低楼层(共18层),200
zengcheng,户型方正.中高楼层，东南向无遮挡，精装修，拎包入住,城市家园二期 -新塘北,74.38平米,2室1厅,单价17478元/平米,东南,精装,中楼层(共28层),130
zengcheng,翡翠绿洲湖绣苑四房两厅两卫出售，证满两年，带精装修,翡翠绿洲湖绣苑 -凤凰城,135.21平米,4室2厅,单价19969元/平米,北,精装,中楼层(共17层),270
zengcheng,业主诚意出售，户型实用。格局明亮，生活便利,开园路 -荔城富鹏,87.52平米,3室2厅,单价8684元/平米,北,简装,中楼层(共7层),76
zengcheng,湖绣苑南向大2房  高楼层  视野开阔,翡翠绿洲湖绣苑 -凤凰城,95.44平米,2室2厅,单价19699元/平米,南 北,精装,中楼层(共25层),188
zengcheng,地铁口 锦绣天伦花园 精致两房 北向望花园 视野好,锦绣天伦花园 -新塘北,76.5平米,2室1厅,单价20523元/平米,东北,精装,中楼层(共33层),157
zengcheng,合生湖山国际  户型端正 环境优美 位置安静舒适,合生湖山国际 -凤凰城,88平米,3室2厅,单价16932元/平米,南,精装,高楼层(共18层),149
zengcheng,近门岗，顶楼带装修好的大阁楼，3房2卫，装修保养好,碧桂园凤凰城凤馨苑 -凤凰城,93平米,3室1厅,单价20431元/平米,北,精装,高楼层(共18层),190
zengcheng,敏捷绿湖标准三房两厅两卫一厨靓楼层,绿湖国际城 -石滩镇,113.86平米,3室2厅,单价11857元/平米,南,精装,低楼层(共32层),135
zengcheng,精致两房，光线充足，业主诚心出售~,菜园路 -荔城富鹏,57.74平米,2室2厅,单价8660元/平米,南,简装,高楼层(共8层),50
zengcheng,豪园 精装  山景  温馨   小三房,碧桂园豪园林湖苑 -增城碧桂园,79.82平米,3室1厅,单价16037元/平米,西北,精装,中楼层(共24层),128
zengcheng,新小区两房，中楼层，采光通风好，户型方正适用,景新豪苑 -新塘北,73.13平米,2室1厅,单价15726元/平米,东南 北,毛坯,高楼层(共11层),115
zengcheng,锦绣天伦 南向一房高楼层 视野广阔 冬暖夏凉 装修靓！,锦绣天伦花园 -新塘北,56.92平米,1室1厅,单价21083元/平米,东南,精装,高楼层(共18层),120
zengcheng,正南向开间 位置安静 看小区花园  保养新  业主有心卖,碧桂园凤凰城凤晴苑 -凤凰城,52.85平米,1室1厅,单价18165元/平米,南,精装,低楼层(共28层),96
